Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
105,NQ 06-26,Backtest,VariableTrend,Short,1,10222.75,10142.25,3/7/2019 4:20:00 PM,3/7/2019 11:00:00 PM,Sell short,Exit on session close,$1604.84,($2881.80),$5.16,$0.00,$0.00,$0.00,$0.00,$0.00,$2100.00,$495.16,7,
106,NQ 06-26,Backtest,VariableTrend,Long,1,10141.25,10144.25,3/8/2019 11:00:00 PM,3/8/2019 11:00:00 PM,Buy,Exit on session close,$54.84,($2826.96),$5.16,$0.00,$0.00,$0.00,$0.00,$100.00,$95.00,$40.16,1,
107,NQ 06-26,Backtest,VariableTrend,Short,1,10286.00,10293.50,3/12/2019 1:00:00 PM,3/12/2019 3:20:00 PM,Sell short,Close position,($155.16),($2982.12),$5.16,$0.00,$0.00,$0.00,$0.00,$390.00,$235.00,$390.16,3,
108,NQ 06-26,Backtest,VariableTrend,Long,1,10293.50,10325.75,3/12/2019 3:20:00 PM,3/12/2019 10:00:00 PM,Buy,Exit on session close,$639.84,($2342.28),$5.16,$0.00,$0.00,$0.00,$0.00,$305.00,$865.00,$225.16,7,
109,NQ 06-26,Backtest,VariableTrend,Short,1,10303.00,10307.75,3/13/2019 4:50:00 AM,3/13/2019 6:00:00 AM,Sell short,Close position,($100.16),($2442.44),$5.16,$0.00,$0.00,$0.00,$0.00,$150.00,$50.00,$150.16,2,
110,NQ 06-26,Backtest,VariableTrend,Long,1,10307.75,10386.50,3/13/2019 6:00:00 AM,3/13/2019 10:00:00 PM,Buy,Exit on session close,$1569.84,($872.60),$5.16,$0.00,$0.00,$0.00,$0.00,$60.00,$2055.00,$485.16,15,
111,NQ 06-26,Backtest,VariableTrend,Short,1,10364.75,10356.50,3/14/2019 4:30:00 PM,3/14/2019 10:00:00 PM,Sell short,Exit on session close,$159.84,($712.76),$5.16,$0.00,$0.00,$0.00,$0.00,$370.00,$255.00,$95.16,6,
112,NQ 06-26,Backtest,VariableTrend,Long,1,10367.75,10432.25,3/15/2019 2:30:00 AM,3/15/2019 10:00:00 PM,Buy,Exit on session close,$1284.84,$572.08,$5.16,$0.00,$0.00,$0.00,$0.00,$70.00,$1590.00,$305.16,18,
113,NQ 06-26,Backtest,VariableTrend,Short,1,10419.25,10433.25,3/18/2019 6:50:00 PM,3/18/2019 8:00:00 PM,Sell short,Close position,($285.16),$286.92,$5.16,$0.00,$0.00,$0.00,$0.00,$340.00,$20.00,$305.16,2,
114,NQ 06-26,Backtest,VariableTrend,Long,1,10433.25,10450.75,3/18/2019 8:00:00 PM,3/18/2019 10:00:00 PM,Buy,Exit on session close,$344.84,$631.76,$5.16,$0.00,$0.00,$0.00,$0.00,$45.00,$355.00,$10.16,3,
115,NQ 06-26,Backtest,VariableTrend,Short,1,10457.25,10465.50,3/19/2019 10:00:00 PM,3/19/2019 10:00:00 PM,Sell short,Exit on session close,($170.16),$461.60,$5.16,$0.00,$0.00,$0.00,$0.00,$165.00,$5.00,$175.16,1,
116,NQ 06-26,Backtest,VariableTrend,Long,1,10470.00,10458.00,3/20/2019 10:40:00 AM,3/20/2019 4:30:00 PM,Buy,Close position,($245.16),$216.44,$5.16,$0.00,$0.00,$0.00,$0.00,$490.00,$170.00,$415.16,6,
117,NQ 06-26,Backtest,VariableTrend,Short,1,10458.00,10469.00,3/20/2019 4:30:00 PM,3/20/2019 5:40:00 PM,Sell short,Close position,($225.16),($8.72),$5.16,$0.00,$0.00,$0.00,$0.00,$395.00,$90.00,$315.16,2,
118,NQ 06-26,Backtest,VariableTrend,Long,1,10469.00,10443.50,3/20/2019 5:40:00 PM,3/20/2019 6:50:00 PM,Buy,Close position,($515.16),($523.88),$5.16,$0.00,$0.00,$0.00,$0.00,$665.00,$45.00,$560.16,2,
119,NQ 06-26,Backtest,VariableTrend,Short,1,10443.50,10493.50,3/20/2019 6:50:00 PM,3/20/2019 8:00:00 PM,Sell short,Stop loss,($1005.16),($1529.04),$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$25.00,$1030.16,2,
120,NQ 06-26,Backtest,VariableTrend,Long,1,10530.00,10486.25,3/20/2019 9:10:00 PM,3/20/2019 10:00:00 PM,Buy,Exit on session close,($880.16),($2409.20),$5.16,$0.00,$0.00,$0.00,$0.00,$915.00,$140.00,$1020.16,2,
121,NQ 06-26,Backtest,VariableTrend,Short,1,10464.25,10514.25,3/21/2019 2:10:00 PM,3/21/2019 3:20:00 PM,Sell short,Stop loss,($1005.16),($3414.36),$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$205.00,$1210.16,2,
122,NQ 06-26,Backtest,VariableTrend,Long,1,10525.00,10616.25,3/21/2019 4:30:00 PM,3/21/2019 10:00:00 PM,Buy,Exit on session close,$1819.84,($1594.52),$5.16,$0.00,$0.00,$0.00,$0.00,$40.00,$2045.00,$225.16,6,
123,NQ 06-26,Backtest,VariableTrend,Short,1,10582.50,10444.75,3/22/2019 3:20:00 PM,3/22/2019 10:00:00 PM,Sell short,Exit on session close,$2749.84,$1155.32,$5.16,$0.00,$0.00,$0.00,$0.00,$340.00,$2865.00,$115.16,7,
124,NQ 06-26,Backtest,VariableTrend,Long,1,10451.50,10413.00,3/25/2019 5:40:00 PM,3/25/2019 6:50:00 PM,Buy,Close position,($775.16),$380.16,$5.16,$0.00,$0.00,$0.00,$0.00,$800.00,$10.00,$785.16,2,
125,NQ 06-26,Backtest,VariableTrend,Short,1,10413.00,10438.00,3/25/2019 6:50:00 PM,3/25/2019 10:00:00 PM,Sell short,Close position,($505.16),($125.00),$5.16,$0.00,$0.00,$0.00,$0.00,$600.00,$555.00,$1060.16,4,
126,NQ 06-26,Backtest,VariableTrend,Long,1,10438.00,10448.00,3/25/2019 10:00:00 PM,3/25/2019 10:00:00 PM,Buy,Exit on session close,$194.84,$69.84,$5.16,$0.00,$0.00,$0.00,$0.00,$5.00,$235.00,$40.16,1,
127,NQ 06-26,Backtest,VariableTrend,Short,1,10443.00,10452.00,3/26/2019 9:30:00 AM,3/26/2019 10:40:00 AM,Sell short,Close position,($185.16),($115.32),$5.16,$0.00,$0.00,$0.00,$0.00,$325.00,$45.00,$230.16,2,
128,NQ 06-26,Backtest,VariableTrend,Long,1,10452.00,10447.00,3/26/2019 10:40:00 AM,3/26/2019 9:10:00 PM,Buy,Close position,($105.16),($220.48),$5.16,$0.00,$0.00,$0.00,$0.00,$405.00,$1635.00,$1740.16,10,
129,NQ 06-26,Backtest,VariableTrend,Short,1,10447.00,10461.50,3/26/2019 9:10:00 PM,3/26/2019 10:00:00 PM,Sell short,Close position,($295.16),($515.64),$5.16,$0.00,$0.00,$0.00,$0.00,$395.00,$405.00,$700.16,2,
130,NQ 06-26,Backtest,VariableTrend,Long,1,10461.50,10469.75,3/26/2019 10:00:00 PM,3/26/2019 10:00:00 PM,Buy,Exit on session close,$159.84,($355.80),$5.16,$0.00,$0.00,$0.00,$0.00,$10.00,$230.00,$70.16,1,
131,NQ 06-26,Backtest,VariableTrend,Short,1,10457.50,10469.25,3/27/2019 1:20:00 AM,3/27/2019 4:50:00 AM,Sell short,Close position,($240.16),($595.96),$5.16,$0.00,$0.00,$0.00,$0.00,$275.00,$135.00,$375.16,4,
132,NQ 06-26,Backtest,VariableTrend,Long,1,10469.25,10460.50,3/27/2019 4:50:00 AM,3/27/2019 1:00:00 PM,Buy,Close position,($180.16),($776.12),$5.16,$0.00,$0.00,$0.00,$0.00,$310.00,$415.00,$595.16,8,
133,NQ 06-26,Backtest,VariableTrend,Short,1,10460.50,10469.50,3/27/2019 1:00:00 PM,3/27/2019 3:20:00 PM,Sell short,Close position,($185.16),($961.28),$5.16,$0.00,$0.00,$0.00,$0.00,$315.00,$295.00,$480.16,3,
134,NQ 06-26,Backtest,VariableTrend,Long,1,10469.50,10419.50,3/27/2019 3:20:00 PM,3/27/2019 4:30:00 PM,Buy,Stop loss,($1005.16),($1966.44),$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$430.00,$1435.16,2,
135,NQ 06-26,Backtest,VariableTrend,Short,1,10394.25,10409.25,3/27/2019 5:40:00 PM,3/27/2019 10:00:00 PM,Sell short,Exit on session close,($305.16),($2271.60),$5.16,$0.00,$0.00,$0.00,$0.00,$835.00,$640.00,$945.16,5,
136,NQ 06-26,Backtest,VariableTrend,Long,1,10430.25,10424.00,3/28/2019 11:50:00 AM,3/28/2019 1:00:00 PM,Buy,Close position,($130.16),($2401.76),$5.16,$0.00,$0.00,$0.00,$0.00,$230.00,$30.00,$160.16,2,
137,NQ 06-26,Backtest,VariableTrend,Short,1,10424.00,10444.50,3/28/2019 1:00:00 PM,3/28/2019 4:30:00 PM,Sell short,Close position,($415.16),($2816.92),$5.16,$0.00,$0.00,$0.00,$0.00,$695.00,$345.00,$760.16,4,
138,NQ 06-26,Backtest,VariableTrend,Long,1,10444.50,10394.50,3/28/2019 4:30:00 PM,3/28/2019 4:30:00 PM,Buy,Stop loss,($1005.16),($3822.08),$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
139,NQ 06-26,Backtest,VariableTrend,Short,1,10390.50,10426.75,3/28/2019 5:40:00 PM,3/28/2019 8:00:00 PM,Sell short,Close position,($730.16),($4552.24),$5.16,$0.00,$0.00,$0.00,$0.00,$870.00,$55.00,$785.16,3,
140,NQ 06-26,Backtest,VariableTrend,Long,1,10426.75,10421.25,3/28/2019 8:00:00 PM,3/28/2019 9:10:00 PM,Buy,Close position,($115.16),($4667.40),$5.16,$0.00,$0.00,$0.00,$0.00,$280.00,$80.00,$195.16,2,
141,NQ 06-26,Backtest,VariableTrend,Short,1,10421.25,10439.75,3/28/2019 9:10:00 PM,3/28/2019 10:00:00 PM,Sell short,Close position,($375.16),($5042.56),$5.16,$0.00,$0.00,$0.00,$0.00,$395.00,$45.00,$420.16,2,
142,NQ 06-26,Backtest,VariableTrend,Long,1,10439.75,10441.25,3/28/2019 10:00:00 PM,3/28/2019 10:00:00 PM,Buy,Exit on session close,$24.84,($5017.72),$5.16,$0.00,$0.00,$0.00,$0.00,$75.00,$80.00,$55.16,1,
143,NQ 06-26,Backtest,VariableTrend,Short,1,10650.50,10664.00,4/3/2019 10:10:00 PM,4/3/2019 11:00:00 PM,Sell short,Close position,($275.16),($5292.88),$5.16,$0.00,$0.00,$0.00,$0.00,$285.00,$375.00,$650.16,2,
144,NQ 06-26,Backtest,VariableTrend,Long,1,10664.00,10667.50,4/3/2019 11:00:00 PM,4/3/2019 11:00:00 PM,Buy,Exit on session close,$64.84,($5228.04),$5.16,$0.00,$0.00,$0.00,$0.00,$50.00,$120.00,$55.16,1,
145,NQ 06-26,Backtest,VariableTrend,Short,1,10653.50,10665.75,4/4/2019 9:20:00 AM,4/4/2019 2:00:00 PM,Sell short,Close position,($250.16),($5478.20),$5.16,$0.00,$0.00,$0.00,$0.00,$260.00,$180.00,$430.16,5,
146,NQ 06-26,Backtest,VariableTrend,Long,1,10665.75,10651.50,4/4/2019 2:00:00 PM,4/4/2019 3:10:00 PM,Buy,Close position,($290.16),($5768.36),$5.16,$0.00,$0.00,$0.00,$0.00,$305.00,$35.00,$325.16,2,
147,NQ 06-26,Backtest,VariableTrend,Short,1,10651.50,10658.25,4/4/2019 3:10:00 PM,4/4/2019 4:20:00 PM,Sell short,Close position,($140.16),($5908.52),$5.16,$0.00,$0.00,$0.00,$0.00,$185.00,$50.00,$190.16,2,
148,NQ 06-26,Backtest,VariableTrend,Long,1,10658.25,10638.00,4/4/2019 4:20:00 PM,4/4/2019 6:40:00 PM,Buy,Close position,($410.16),($6318.68),$5.16,$0.00,$0.00,$0.00,$0.00,$685.00,$520.00,$930.16,3,
149,NQ 06-26,Backtest,VariableTrend,Short,1,10638.00,10657.75,4/4/2019 6:40:00 PM,4/4/2019 10:10:00 PM,Sell short,Close position,($400.16),($6718.84),$5.16,$0.00,$0.00,$0.00,$0.00,$410.00,$595.00,$995.16,4,
150,NQ 06-26,Backtest,VariableTrend,Long,1,10657.75,10649.00,4/4/2019 10:10:00 PM,4/4/2019 11:00:00 PM,Buy,Exit on session close,($180.16),($6899.00),$5.16,$0.00,$0.00,$0.00,$0.00,$320.00,$30.00,$210.16,2,
151,NQ 06-26,Backtest,VariableTrend,Long,1,10657.00,10699.00,4/5/2019 3:30:00 AM,4/5/2019 11:00:00 PM,Buy,Exit on session close,$834.84,($6064.16),$5.16,$0.00,$0.00,$0.00,$0.00,$140.00,$840.00,$5.16,18,
152,NQ 06-26,Backtest,VariableTrend,Short,1,10677.25,10679.00,4/8/2019 9:20:00 AM,4/8/2019 10:30:00 AM,Sell short,Close position,($40.16),($6104.32),$5.16,$0.00,$0.00,$0.00,$0.00,$125.00,$55.00,$95.16,2,
153,NQ 06-26,Backtest,VariableTrend,Long,1,10679.00,10676.25,4/8/2019 10:30:00 AM,4/8/2019 11:40:00 AM,Buy,Close position,($60.16),($6164.48),$5.16,$0.00,$0.00,$0.00,$0.00,$60.00,$55.00,$115.16,2,
154,NQ 06-26,Backtest,VariableTrend,Short,1,10676.25,10683.25,4/8/2019 11:40:00 AM,4/8/2019 2:00:00 PM,Sell short,Close position,($145.16),($6309.64),$5.16,$0.00,$0.00,$0.00,$0.00,$180.00,$35.00,$180.16,3,
155,NQ 06-26,Backtest,VariableTrend,Long,1,10683.25,10671.50,4/8/2019 2:00:00 PM,4/8/2019 5:30:00 PM,Buy,Close position,($240.16),($6549.80),$5.16,$0.00,$0.00,$0.00,$0.00,$715.00,$85.00,$325.16,4,
156,NQ 06-26,Backtest,VariableTrend,Short,1,10671.50,10683.50,4/8/2019 5:30:00 PM,4/8/2019 6:40:00 PM,Sell short,Close position,($245.16),($6794.96),$5.16,$0.00,$0.00,$0.00,$0.00,$295.00,$135.00,$380.16,2,
157,NQ 06-26,Backtest,VariableTrend,Long,1,10683.50,10713.00,4/8/2019 6:40:00 PM,4/8/2019 11:00:00 PM,Buy,Exit on session close,$584.84,($6210.12),$5.16,$0.00,$0.00,$0.00,$0.00,$200.00,$640.00,$55.16,5,
158,NQ 06-26,Backtest,VariableTrend,Short,1,10689.75,10703.00,4/9/2019 4:20:00 PM,4/9/2019 7:50:00 PM,Sell short,Close position,($270.16),($6480.28),$5.16,$0.00,$0.00,$0.00,$0.00,$345.00,$380.00,$650.16,4,
159,NQ 06-26,Backtest,VariableTrend,Long,1,10703.00,10682.00,4/9/2019 7:50:00 PM,4/9/2019 9:00:00 PM,Buy,Close position,($425.16),($6905.44),$5.16,$0.00,$0.00,$0.00,$0.00,$470.00,$50.00,$475.16,2,
160,NQ 06-26,Backtest,VariableTrend,Short,1,10682.00,10675.00,4/9/2019 9:00:00 PM,4/9/2019 11:00:00 PM,Sell short,Exit on session close,$134.84,($6770.60),$5.16,$0.00,$0.00,$0.00,$0.00,$95.00,$340.00,$205.16,3,
161,NQ 06-26,Backtest,VariableTrend,Long,1,10693.00,10730.50,4/10/2019 10:30:00 AM,4/10/2019 11:00:00 PM,Buy,Exit on session close,$744.84,($6025.76),$5.16,$0.00,$0.00,$0.00,$0.00,$285.00,$785.00,$40.16,12,
162,NQ 06-26,Backtest,VariableTrend,Short,1,10714.50,10725.00,4/11/2019 11:40:00 AM,4/11/2019 12:50:00 PM,Sell short,Close position,($215.16),($6240.92),$5.16,$0.00,$0.00,$0.00,$0.00,$245.00,$10.00,$225.16,2,
163,NQ 06-26,Backtest,VariableTrend,Long,1,10725.00,10711.75,4/11/2019 12:50:00 PM,4/11/2019 5:30:00 PM,Buy,Close position,($270.16),($6511.08),$5.16,$0.00,$0.00,$0.00,$0.00,$485.00,$305.00,$575.16,5,
164,NQ 06-26,Backtest,VariableTrend,Short,1,10711.75,10706.25,4/11/2019 5:30:00 PM,4/11/2019 11:00:00 PM,Sell short,Exit on session close,$104.84,($6406.24),$5.16,$0.00,$0.00,$0.00,$0.00,$230.00,$480.00,$375.16,6,
165,NQ 06-26,Backtest,VariableTrend,Long,1,10723.25,10717.25,4/12/2019 11:40:00 AM,4/12/2019 6:40:00 PM,Buy,Close position,($125.16),($6531.40),$5.16,$0.00,$0.00,$0.00,$0.00,$390.00,$560.00,$685.16,7,
166,NQ 06-26,Backtest,VariableTrend,Short,1,10717.25,10724.75,4/12/2019 6:40:00 PM,4/12/2019 7:50:00 PM,Sell short,Close position,($155.16),($6686.56),$5.16,$0.00,$0.00,$0.00,$0.00,$200.00,$50.00,$205.16,2,
167,NQ 06-26,Backtest,VariableTrend,Long,1,10724.75,10740.25,4/12/2019 7:50:00 PM,4/12/2019 11:00:00 PM,Buy,Exit on session close,$304.84,($6381.72),$5.16,$0.00,$0.00,$0.00,$0.00,$70.00,$310.00,$5.16,4,
168,NQ 06-26,Backtest,VariableTrend,Short,1,10716.25,10736.25,4/15/2019 5:30:00 PM,4/15/2019 10:10:00 PM,Sell short,Close position,($405.16),($6786.88),$5.16,$0.00,$0.00,$0.00,$0.00,$415.00,$625.00,$1030.16,5,
169,NQ 06-26,Backtest,VariableTrend,Long,1,10736.25,10737.50,4/15/2019 10:10:00 PM,4/15/2019 11:00:00 PM,Buy,Exit on session close,$19.84,($6767.04),$5.16,$0.00,$0.00,$0.00,$0.00,$105.00,$170.00,$150.16,2,
170,NQ 06-26,Backtest,VariableTrend,Short,1,10757.50,10763.00,4/16/2019 11:00:00 PM,4/16/2019 11:00:00 PM,Sell short,Exit on session close,($115.16),($6882.20),$5.16,$0.00,$0.00,$0.00,$0.00,$210.00,$0.00,$115.16,1,
171,NQ 06-26,Backtest,VariableTrend,Short,1,10757.00,10771.00,4/17/2019 2:20:00 AM,4/17/2019 3:30:00 AM,Sell short,Close position,($285.16),($7167.36),$5.16,$0.00,$0.00,$0.00,$0.00,$310.00,$0.00,$285.16,2,
172,NQ 06-26,Backtest,VariableTrend,Long,1,10771.00,10777.25,4/17/2019 3:30:00 AM,4/17/2019 6:40:00 PM,Buy,Close position,$119.84,($7047.52),$5.16,$0.00,$0.00,$0.00,$0.00,$100.00,$975.00,$855.16,14,
173,NQ 06-26,Backtest,VariableTrend,Short,1,10777.25,10786.25,4/17/2019 6:40:00 PM,4/17/2019 7:50:00 PM,Sell short,Close position,($185.16),($7232.68),$5.16,$0.00,$0.00,$0.00,$0.00,$300.00,$245.00,$430.16,2,
174,NQ 06-26,Backtest,VariableTrend,Long,1,10786.25,10773.50,4/17/2019 7:50:00 PM,4/17/2019 11:00:00 PM,Buy,Exit on session close,($260.16),($7492.84),$5.16,$0.00,$0.00,$0.00,$0.00,$440.00,$215.00,$475.16,4,
175,NQ 06-26,Backtest,VariableTrend,Long,1,10771.25,10771.00,4/18/2019 2:00:00 PM,4/18/2019 5:30:00 PM,Buy,Close position,($10.16),($7503.00),$5.16,$0.00,$0.00,$0.00,$0.00,$195.00,$760.00,$770.16,4,
176,NQ 06-26,Backtest,VariableTrend,Short,1,10771.00,10771.25,4/18/2019 5:30:00 PM,4/18/2019 6:40:00 PM,Sell short,Close position,($10.16),($7513.16),$5.16,$0.00,$0.00,$0.00,$0.00,$215.00,$395.00,$405.16,2,
177,NQ 06-26,Backtest,VariableTrend,Long,1,10771.25,10802.00,4/18/2019 6:40:00 PM,4/18/2019 11:00:00 PM,Buy,Exit on session close,$609.84,($6903.32),$5.16,$0.00,$0.00,$0.00,$0.00,$0.00,$625.00,$15.16,5,
178,NQ 06-26,Backtest,VariableTrend,Short,1,10778.25,10792.75,4/22/2019 4:40:00 AM,4/22/2019 5:50:00 AM,Sell short,Close position,($295.16),($7198.48),$5.16,$0.00,$0.00,$0.00,$0.00,$300.00,$95.00,$390.16,2,
179,NQ 06-26,Backtest,VariableTrend,Long,1,10792.75,10780.75,4/22/2019 5:50:00 AM,4/22/2019 7:00:00 AM,Buy,Close position,($245.16),($7443.64),$5.16,$0.00,$0.00,$0.00,$0.00,$240.00,$5.00,$250.16,2,
180,NQ 06-26,Backtest,VariableTrend,Short,1,10780.75,10785.00,4/22/2019 7:00:00 AM,4/22/2019 5:30:00 PM,Sell short,Close position,($90.16),($7533.80),$5.16,$0.00,$0.00,$0.00,$0.00,$280.00,$495.00,$585.16,10,
181,NQ 06-26,Backtest,VariableTrend,Long,1,10785.00,10825.75,4/22/2019 5:30:00 PM,4/22/2019 11:00:00 PM,Buy,Exit on session close,$809.84,($6723.96),$5.16,$0.00,$0.00,$0.00,$0.00,$35.00,$960.00,$150.16,6,
182,NQ 06-26,Backtest,VariableTrend,Short,1,10908.00,10911.50,4/24/2019 9:00:00 PM,4/24/2019 10:10:00 PM,Sell short,Close position,($75.16),($6799.12),$5.16,$0.00,$0.00,$0.00,$0.00,$105.00,$150.00,$225.16,2,
183,NQ 06-26,Backtest,VariableTrend,Long,1,10911.50,10925.75,4/24/2019 10:10:00 PM,4/24/2019 11:00:00 PM,Buy,Exit on session close,$279.84,($6519.28),$5.16,$0.00,$0.00,$0.00,$0.00,$460.00,$550.00,$270.16,2,
184,NQ 06-26,Backtest,VariableTrend,Short,1,10899.00,10938.00,4/25/2019 5:30:00 PM,4/25/2019 10:10:00 PM,Sell short,Close position,($785.16),($7304.44),$5.16,$0.00,$0.00,$0.00,$0.00,$840.00,$415.00,$1200.16,5,
185,NQ 06-26,Backtest,VariableTrend,Long,1,10938.00,10894.50,4/25/2019 10:10:00 PM,4/25/2019 11:00:00 PM,Buy,Close position,($875.16),($8179.60),$5.16,$0.00,$0.00,$0.00,$0.00,$960.00,$10.00,$885.16,2,
186,NQ 06-26,Backtest,VariableTrend,Short,1,10894.50,10882.50,4/25/2019 11:00:00 PM,4/25/2019 11:00:00 PM,Sell short,Exit on session close,$234.84,($7944.76),$5.16,$0.00,$0.00,$0.00,$0.00,$105.00,$280.00,$45.16,1,
187,NQ 06-26,Backtest,VariableTrend,Long,1,10925.00,10875.00,4/26/2019 4:20:00 PM,4/26/2019 4:20:00 PM,Buy,Stop loss,($1005.16),($8949.92),$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
188,NQ 06-26,Backtest,VariableTrend,Short,1,10872.00,10908.25,4/26/2019 5:30:00 PM,4/26/2019 10:10:00 PM,Sell short,Close position,($730.16),($9680.08),$5.16,$0.00,$0.00,$0.00,$0.00,$745.00,$0.00,$730.16,5,
189,NQ 06-26,Backtest,VariableTrend,Long,1,10908.25,10923.50,4/26/2019 10:10:00 PM,4/26/2019 11:00:00 PM,Buy,Exit on session close,$299.84,($9380.24),$5.16,$0.00,$0.00,$0.00,$0.00,$20.00,$470.00,$170.16,2,
190,NQ 06-26,Backtest,VariableTrend,Short,1,10920.50,10925.00,4/29/2019 2:00:00 PM,4/29/2019 4:20:00 PM,Sell short,Close position,($95.16),($9475.40),$5.16,$0.00,$0.00,$0.00,$0.00,$150.00,$135.00,$230.16,3,
191,NQ 06-26,Backtest,VariableTrend,Long,1,10925.00,10906.00,4/29/2019 4:20:00 PM,4/29/2019 11:00:00 PM,Buy,Close position,($385.16),($9860.56),$5.16,$0.00,$0.00,$0.00,$0.00,$440.00,$580.00,$965.16,7,
192,NQ 06-26,Backtest,VariableTrend,Short,1,10906.00,10893.00,4/29/2019 11:00:00 PM,4/29/2019 11:00:00 PM,Sell short,Exit on session close,$254.84,($9605.72),$5.16,$0.00,$0.00,$0.00,$0.00,$5.00,$285.00,$30.16,1,
193,NQ 06-26,Backtest,VariableTrend,Long,1,10897.00,10937.75,4/30/2019 11:00:00 PM,4/30/2019 11:00:00 PM,Buy,Exit on session close,$809.84,($8795.88),$5.16,$0.00,$0.00,$0.00,$0.00,$90.00,$925.00,$115.16,1,
194,NQ 06-26,Backtest,VariableTrend,Short,1,10924.25,10926.50,5/1/2019 7:50:00 PM,5/1/2019 9:00:00 PM,Sell short,Close position,($50.16),($8846.04),$5.16,$0.00,$0.00,$0.00,$0.00,$170.00,$235.00,$285.16,2,
195,NQ 06-26,Backtest,VariableTrend,Long,1,10926.50,10916.75,5/1/2019 9:00:00 PM,5/1/2019 10:10:00 PM,Buy,Close position,($200.16),($9046.20),$5.16,$0.00,$0.00,$0.00,$0.00,$505.00,$540.00,$740.16,2,
196,NQ 06-26,Backtest,VariableTrend,Short,1,10916.75,10824.75,5/1/2019 10:10:00 PM,5/1/2019 11:00:00 PM,Sell short,Exit on session close,$1834.84,($7211.36),$5.16,$0.00,$0.00,$0.00,$0.00,$65.00,$1890.00,$55.16,2,
197,NQ 06-26,Backtest,VariableTrend,Long,1,10872.25,10863.75,5/2/2019 12:50:00 PM,5/2/2019 3:10:00 PM,Buy,Close position,($175.16),($7386.52),$5.16,$0.00,$0.00,$0.00,$0.00,$385.00,$30.00,$205.16,3,
198,NQ 06-26,Backtest,VariableTrend,Short,1,10863.75,10883.50,5/2/2019 3:10:00 PM,5/2/2019 5:30:00 PM,Sell short,Close position,($400.16),($7786.68),$5.16,$0.00,$0.00,$0.00,$0.00,$550.00,$475.00,$875.16,3,
199,NQ 06-26,Backtest,VariableTrend,Long,1,10883.50,10833.50,5/2/2019 5:30:00 PM,5/2/2019 5:30:00 PM,Buy,Stop loss,($1005.16),($8791.84),$5.16,$0.00,$0.00,$0.00,$0.00,$1000.00,$0.00,$1005.16,1,
200,NQ 06-26,Backtest,VariableTrend,Short,1,10817.75,10826.25,5/2/2019 6:40:00 PM,5/2/2019 11:00:00 PM,Sell short,Exit on session close,($175.16),($8967.00),$5.16,$0.00,$0.00,$0.00,$0.00,$410.00,$985.00,$1160.16,5,
201,NQ 06-26,Backtest,VariableTrend,Long,1,10847.50,10958.75,5/3/2019 7:00:00 AM,5/3/2019 11:00:00 PM,Buy,Exit on session close,$2219.84,($6747.16),$5.16,$0.00,$0.00,$0.00,$0.00,$55.00,$2225.00,$5.16,15,
202,NQ 06-26,Backtest,VariableTrend,Short,1,10827.75,10845.75,5/6/2019 2:20:00 AM,5/6/2019 5:30:00 PM,Sell short,Close position,($365.16),($7112.32),$5.16,$0.00,$0.00,$0.00,$0.00,$390.00,$1480.00,$1845.16,14,
203,NQ 06-26,Backtest,VariableTrend,Long,1,10845.75,10825.25,5/6/2019 5:30:00 PM,5/6/2019 11:00:00 PM,Buy,Exit on session close,($415.16),($7527.48),$5.16,$0.00,$0.00,$0.00,$0.00,$410.00,$1160.00,$1575.16,6,
204,NQ 06-26,Backtest,VariableTrend,Long,1,10876.50,10844.00,5/7/2019 10:30:00 AM,5/7/2019 12:50:00 PM,Buy,Close position,($655.16),($8182.64),$5.16,$0.00,$0.00,$0.00,$0.00,$720.00,$35.00,$690.16,3,
205,NQ 06-26,Backtest,VariableTrend,Short,1,10844.00,10756.75,5/7/2019 12:50:00 PM,5/7/2019 11:00:00 PM,Sell short,Exit on session close,$1739.84,($6442.80),$5.16,$0.00,$0.00,$0.00,$0.00,$170.00,$3530.00,$1790.16,10,
206,NQ 06-26,Backtest,VariableTrend,Long,1,10777.25,10733.75,5/8/2019 11:40:00 AM,5/8/2019 12:50:00 PM,Buy,Close position,($875.16),($7317.96),$5.16,$0.00,$0.00,$0.00,$0.00,$880.00,$30.00,$905.16,2,
207,NQ 06-26,Backtest,VariableTrend,Short,1,10733.75,10728.75,5/8/2019 12:50:00 PM,5/8/2019 11:00:00 PM,Sell short,Exit on session close,$94.84,($7223.12),$5.16,$0.00,$0.00,$0.00,$0.00,$890.00,$950.00,$855.16,10,
208,NQ 06-26,Backtest,VariableTrend,Long,1,10678.50,10659.00,5/9/2019 7:50:00 PM,5/9/2019 10:10:00 PM,Buy,Close position,($395.16),($7618.28),$5.16,$0.00,$0.00,$0.00,$0.00,$485.00,$500.00,$895.16,3,
